File Name,User,License,License Link,Usage
ScaredGirl.wav,SophieMezaM,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
ZOOM0008.wav,Teraun.simmsbrown,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Female Scream 2.wav,XfiXy8,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
"Retro, Hot Girl Looking At You.wav",MATRIXXX_,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Class room ambient - 1,Dr. Macak,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Class room ambient - 2,Dr. Macak,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Woman Whispering ASMR 01.wav,vero.marengere,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
French Canadian Woman Giving Instructions 01.wav,vero.marengere,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
French Canadian Woman Giving Instructions 02.wav,vero.marengere,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
French Canadian Woman Giving Instructions 03.wav,vero.marengere,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
French Canadian Woman Giving Instructions 04.wav,vero.marengere,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
water faucet is coughing.wav,Geenburg,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
charlotte_13_month_1.wav,reinsamba,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Dutch girl 3yo sing 210119_0213.ogg,klankbeeld,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Creepy Child Giggle with Reverb,wolfdoctor,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Blowing your nose.wav,Rehanjo,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Unsettling Female AI Vocal Sample,Sample_Me,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Woman Scream,NachtmahrTV,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
female vocal long.wav,owstu,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Orgasm_Woman02.wav,Oliva9b-03,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
MartiSingingHolaDonPepito.wav,emilia,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
MartiSingingOcell.wav,emilia,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
"A dog groaning, moaning, sniffing, panting and grunting. Close recording of a French Bulldog in a house in Mexico City",felix.blume,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"A dog groaning, moaning, sniffing, panting and grunting.",felix.blume,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dog Chewing Snack.wav,SuperStudioBR,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Midsized Dog Bark 01,noctaro,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Dog squeak toy,Jickle,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Small growling dog,Jickle,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
dog - walking - towards.wav,Anthousai,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog - walking - away.wav,Anthousai,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_growling_mono_4824.wav,Mystikuum,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_drinking_mono_4824.wav,Mystikuum,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_breathing 1.wav,15GPanskaBokstefflova_Nicola,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_growling 1.wav,15GPanskaBokstefflova_Nicola,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_scratching door 2.wav,15GPanskaBokstefflova_Nicola,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_whining 2.wav,15GPanskaBokstefflova_Nicola,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
dog_whining 1.wav,15GPanskaBokstefflova_Nicola,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Barney the Dog 1.wav,tbsounddesigns,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Barney the Dog 2.wav,tbsounddesigns,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Attacking Dog 1.wav,SpaceJoe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Eating Dog 2.wav,SpaceJoe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Eating Dog 1.wav,SpaceJoe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Sniffing Dog 2.wav,SpaceJoe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Sleeping Dog 2.wav,SpaceJoe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dog Barking Distance - 1.wav,SpaceJoe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dog eating and drinking - Tascam DR40,IlseHimschoot,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dog Whimper 2,aunrea,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dog walks on wooden floor,Elenalostale,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Squeaky pig dog toy snorting squeal oink grunt 006.wav,MattRuthSound,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
004 - Dog Playing with Toy.wav,TrashCanStudios,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
004 - Dog Sniffing.wav,TrashCanStudios,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dog.wav,WeakWero,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Animal Dog Hound Howl 01.wav,abhisheky948,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Small dog barking.wav,Wax_vibe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
DogCrying1,RamomLandim,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
door-open-close02.flac,Aiyumi,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
shower-door-open-close02.flac,Aiyumi,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Elevator goes up,edhutschek,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
elevator sequence ambience door opens closes descends door opens.wav,lwdickens,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Heavy steal door closing and locking.WAV,Sandermotions,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
elevator_inside_doors_open_close.wav,magedu,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Door close-open INT.WAV,cribbler,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
door_open_closing_squeaking_knocking_different_types.wav,EricsSoundschmiede,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Squeaky_Door_Close.wav,N-RAZM,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Sound Walk 3 LHS.wav,jpfrancis02,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Bedroom door closing,giddster,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Public Bathroom Stall Door,jackthemurray,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Sliding door opening and closing.wav,musicandsoundyay,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Door_wood_wardrobe_1.WAV,o_ciz,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Opening closing door with keys,NachtmahrTV,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Elevator Door opens and closes,NachtmahrTV,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Squeaking Door,NachtmahrTV,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Open and Closing Door multiple times,NachtmahrTV,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"Doors, key in,  unlock, creak, wood, door, open, close, shut, keys, knob, toilet door, bathroom door 02.wav",SFXAFRIK,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
garage door closing.wav,Mighael,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
door close 1.wav,theplax,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
repeatedly_closing_a_door.flac,rthijs,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Door closed_2,WeakWero,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Wooden door closing impact on rock wall.wav,Sadiquecat,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"Door open,lock.wav",frodeims,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Slammed Door A,Erbsland-Music,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
newport-hotel-door-slam.aif,alienistcog,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
door cabinet slam echo.wav,pawsound,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
storm door slam 02.wav,volivieri,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Door Slam,sebriou,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Opening closing computer room door.wav,WaveAdventurer,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
car door slam 35 A.wav,patchen,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Door Slam,viznoman,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
stairwell door-panic bar and slam.wav,klangfabrik,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
door_slams_nr.wav,ddohler,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
door_slams_r.wav,ddohler,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Door Slam,DSOADigital,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Reverberant Door Slamming,FairhavenCollection,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Bathroom door slam open_hard hit.wav,tlcolbe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Bathroom door slam open with handle_medium hit.wav,tlcolbe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Bathroom door slam open_regular open.wav,tlcolbe,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
thin metal sliding door close slam,kernschall,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Door Slam - No Reverb.wav,adriann,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Door Slams,jjboeke,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Kitchen cabinet door squeak and slam.wav,rar2k,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Big Front Door Slam,Sheyvan,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Door slamming hard,NachtmahrTV,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Distorted door slam 1.wav,suckmadeck,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Aggressive Door Slam.wav,DrinkingPeter,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Door Slamming.,Tom_Kaszuba,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Doorslam3.flac,bennstir,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
House Door Slam.aif,bsumusictech,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
wind_howling_01.wav,Fasolt,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
wind_howling_02.wav,Fasolt,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
wind_howling_04.wav,Fasolt,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cold howling wind,alanmckinney,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
4Dogs Cry Howl,GB01,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Dogs Howl Cry,GB01,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Howl Bark Whine,GB01,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
howling wind.WAV,inchadney,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Howling.wav,ScottR,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Howling wolves,Kingcornz,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
monkey_howling.WAV,gastonsaenz,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
howling_monkey.WAV,gastonsaenz,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
sled dogs distant howling.flac,kyles,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
sled dogs chained up barking talking howling fighting whining.flac,kyles,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
20190809.howling131.wav,dobroide,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Distant howling pupper,sandboks,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
creepy howling nightmare.aif,oymaldonado,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
"Room Tone, Corridor, Howling Wind",Kinoton,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
howling wind-window  tapping.WAV,jpjurilla,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
wind howling 2.wav,TOMRORYPARSONS,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Kitchen.PlatesSraping.Faucet.wav,jessepash,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
kitchenCabinet.wav,Zabuhailo,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Kitchen timer - ticking and ringing,MrAuralization,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
gas hobs click fire flame,spanrucker,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
breadbin.wav,gallagho,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Stove on.wav,SRuelas,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
"Kitchen faucet 2, light drip",giddster,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Kitchen cabinet,giddster,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Kitchen faucet,giddster,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cooking in the Kitchen,KenzieVaness,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
